Country,Year,Happiness index,GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Country code,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Households overcrowding,Internet access,Home access to computers,Unemployment benefits,Average wage,Health spending,Happy country
France,2017,6.6896443367004395,10.740378379821777,0.9583480954170227,74.0,0.8272408246994019,-0.13316617906093597,0.5682722926139832,0.735154926776886,0.25041553378105164,FRA,1.744135,19.56168,110.675,38.1849235823193,12.15061,0.117,6.4798903,6.51558488607407,90.1727,84.125,65.0,47112.3891580859,11.112,0
Germany,2017,7.035472393035889,10.893314361572266,0.8856673240661621,72.5,0.884751558303833,0.05709971860051155,0.4622551500797272,0.7506092190742493,0.22617121040821075,DEU,1.315006,13.27747,128.707321768304,56.8460427456982,11.90776,0.111,2.8051653,6.14942125976086,94.8293,92.8656,59.0,54041.3564696298,11.697,0
Greece,2017,5.952157497406006,10.31938362121582,0.8908095359802246,72.5999984741211,0.6135841012001038,-0.28867843747138977,0.8480038046836853,0.6675137877464294,0.23594646155834198,GRC,-0.4804818,26.043503,105.4815,39.6424619237357,35.76385,0.144,6.6601119,18.0761218070984,78.5402,70.5005,38.0,27010.0396057715,7.838,0
Hungary,2017,5.9357709884643555,10.344091415405273,0.9405913949012756,67.5999984741211,0.6926270723342896,-0.24262432754039764,0.9112774133682251,0.6760731339454651,0.20108288526535034,HUN,4.6986,15.138174,145.495,38.8044038624269,12.30263,0.086,6.7675948,12.5504732131958,83.3089,79.6748,15.0,23720.56899299,6.546,1
India,2017,4.521517753601074,8.28123950958252,0.6528520584106445,56.97999954223633,0.6786436438560486,-0.025930330157279968,0.8946110606193542,0.771342933177948,0.3006213307380676,IND,10.88235,71.298172,37.1092499979491,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.594,0
Ireland,2017,7.0459113121032715,10.866336822509766,0.9587024450302124,71.16000366210938,0.8347296714782715,0.31523746252059937,0.5796001553535461,0.8621240258216858,0.23269876837730408,IRL,-7.882923,28.832077,122.412,33.2579368160728,25.56391,0.105,11.004281,2.23791506141424,66.6699,72.8382,42.0,49607.3961393321,10.506,0
Israel,2017,7.110854625701904,10.493138313293457,0.9034155011177063,72.5199966430664,0.681439220905304,0.15281347930431366,0.8623272776603699,0.6651018261909485,0.31923145055770874,ISR,8.564695,15.451829,81.4322500000001,34.3569755861465,16.18189,0.245,10.720357,11.405780157246307,70.65,80.38,26.0,34300.2995372214,7.115,0
Italy,2017,5.839313983917236,10.638372421264648,0.8694866299629211,72.87999725341797,0.5700949430465698,0.11283233016729355,0.9083236455917358,0.6697612404823303,0.3876522481441498,ITA,14.23425,42.763065,116.65,28.0694606482693,29.58387,0.177,11.953429,17.4680918455124,62.9165,67.0906,0.0,39254.8579837149,8.784,0
Japan,2017,5.959361553192139,10.570141792297363,0.9236883521080017,74.33999633789062,0.8214165568351746,-0.14681673049926758,0.6504982113838196,0.7938088178634644,0.17462153732776642,JPN,5.789015,47.311993,96.1485,35.8106893025437,12.34693,0.14,4.0709038,1.73792149871588,67.1,81.7,39.0,38103.0661949982,10.792,1
Latvia,2017,4.709502220153809,10.032048225402832,0.8844987750053406,63.15999984741211,0.6408071517944336,-0.22920626401901245,0.937048614025116,0.6542958617210388,0.2341354489326477,LVA,12.64494,15.870779,104.474999988282,10.7237335401424,11.65943,0.122,5.3854775,34.0795755386352,42.1979,40.648,0.0,17548.7899981849,2.036,0
Latvia,2017,5.969753742218018,10.336246490478516,0.9355012774467468,67.0999984741211,0.6979351043701172,-0.1939789056777954,0.7892274856567383,0.5752347111701965,0.2116306871175766,LVA,3.074521,11.564806,140.875,23.9407668132642,11.5821,0.102,2.6859934,33.1455767154694,85.4495,77.3898,11.0,28644.528894967,2.342,0
Lithuania,2017,6.3088788986206055,10.474184036254883,0.9293501377105713,67.30000305175781,0.6989451050758362,-0.23666846752166748,0.851745069026947,0.516805112361908,0.21355971693992615,LTU,7.134684,7.0224643,123.18,32.3758095347415,11.66597,0.165,2.5803061,15.0903269648552,78.3772,73.0092,24.0,27572.3834502782,2.059,1
Mexico,2017,6.829036235809326,9.821427345275879,0.8763278126716614,66.37999725341797,0.6774773001670837,-0.12759920954704285,0.7848979234695435,0.825426459312439,0.20117530226707458,MEX,6.071911,70.091904,71.3610715973209,37.1986281216122,33.00124,0.227,17.410858,35.657012462616,13.5,25.65,42.07643312101911,17371.2403339263,5.699,1
Netherlands,2017,7.563797950744629,10.875057220458984,0.9383960962295532,71.5199966430664,0.9254315495491028,0.33566808700561523,0.3593958914279938,0.8627232313156128,0.18138618767261505,NLD,7.959821,27.715986,109.21725,60.3366779536316,18.21503,0.092,3.4196892,1.77888218313456,93.6366,94.1582,72.0,57601.3887209118,10.234,0
New Zealand,2017,7.305014133453369,10.525516510009766,0.9460474848747253,71.19999694824219,0.9320802688598633,0.31150302290916443,0.22422023117542267,0.8796708583831787,0.21877320110797882,NZL,12.81925,31.062853,68.5358286604283,63.913515178855,22.08546,0.14,7.8930411,1.35033201270955,65.0,72.0,41.0,37613.0692380817,8.638,0
New Zealand,2017,7.205174446105957,10.666336059570312,0.9388211965560913,73.4000015258789,0.9120423793792725,0.15674664080142975,0.2338312268257141,0.8160226345062256,0.1911763697862625,NZL,0.8568264,19.30257,129.899925250187,67.5200840959097,21.90896,0.141,6.9097891,0.821102864051628,80.0,78.0,34.0,45092.03472025,9.069,1
Poland,2017,5.88613748550415,9.977909088134766,0.9126396775245667,66.69999694824219,0.7722233533859253,-0.04730670899152756,0.9252855181694031,0.7600255608558655,0.23759876191616058,POL,3.766667,13.698365,113.8175,35.5606236777172,25.52631,0.125,2.4616642,38.3512228727341,40.9798,53.6893,44.0,22849.7029460017,5.873,0
Portugal,2017,5.405246257781982,10.359779357910156,0.905289888381958,69.83999633789062,0.8820680975914001,-0.178589329123497,0.880059003829956,0.708912193775177,0.3334976136684418,PRT,8.029418,72.390388,112.954456136583,24.4831041311832,26.02435,0.148,7.7535515,8.9065745472908,35.1534,45.5876,78.0,27536.4308439154,9.354,1
Portugal,2017,6.095473289489746,10.457315444946289,0.8760825991630554,72.5999984741211,0.8823511004447937,-0.2338545173406601,0.9151656031608582,0.7098221778869629,0.29987475275993347,PRT,-1.76969,47.824013,141.4625,43.5605003837812,16.86193,0.131,3.9248607,5.01010678708553,80.9385,71.4912,75.0,27977.8727594158,9.531,1
Russia,2017,5.578742980957031,10.166081428527832,0.8961513042449951,63.900001525878906,0.730874240398407,-0.14496149122714996,0.8615902066230774,0.7102302312850952,0.19456052780151367,RUS,2.700896,4.757205,108.782,55.6597225816218,7.716775,0.179,14.603189,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.359,1
Slovenia,2017,6.082555294036865,10.419256210327148,0.9172033667564392,69.19999694824219,0.89552241563797,0.029249949380755424,0.8447906970977783,0.6708136796951294,0.2953661382198334,SVN,13.15584,16.689947,117.205,33.1916298884213,19.98854,0.095,3.1805809,29.3475091457367,68.1288,70.4624,34.0,36976.1109988297,8.565,0
South Africa,2017,4.930511474609375,9.446724891662598,0.8577031493186951,51.459999084472656,0.8354480266571045,-0.15424640476703644,0.8191819190979004,0.7630712389945984,0.23021352291107178,ZAF,18.9452,56.113945,78.1448046379884,62.749592386432,19.878318357723604,0.272,14.160798,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,7.497,0
South Korea,2017,5.79269552230835,10.64807415008545,0.8079522848129272,74.19999694824219,0.711480438709259,-0.1058678925037384,0.6646940112113953,0.6395556926727295,0.2470596581697464,KOR,-4.822825,10.643816,107.45074796229,44.8309238280724,26.56362,0.167,8.244254448766613,5.22164106369019,99.74851416,71.63291783,22.0,41960.2703828377,8.405,1
Spain,2017,6.502175331115723,10.488059043884277,0.934934675693512,75.0,0.7832565307617188,-0.12061331421136856,0.7299774885177612,0.6861776113510132,0.31661710143089294,ESP,-9.611794,37.134796,127.505181239377,38.1767100934638,19.38176,0.209,8.1246548,3.01369410008192,95.3775,78.385,54.0,37922.2024818766,9.132,0
Sweden,2017,7.239147663116455,10.819960594177246,0.9327198266983032,72.22000122070312,0.9452733993530273,0.20171402394771576,0.2503899931907654,0.8356722593307495,0.2076883167028427,SWE,-2.455462,18.445162,88.4024999999999,56.3272063866335,14.07848,0.092,4.3128948,12.5904351472855,89.569,91.8984,61.0,44066.0424889516,10.948,0
Switzerland,2017,7.473593235015869,11.114521026611328,0.949661374092102,73.80000305175781,0.9249969124794006,0.17977295815944672,0.316183477640152,0.7739970684051514,0.1958714872598648,CHE,4.41091,12.191644,103.595491011272,81.9706762988938,16.62846,0.12,4.6980963,5.58588206768036,93.0608,90.25,69.0,65150.6586711521,11.481,1
Turkey,2017,5.607262134552002,10.237606048583984,0.8764678239822388,66.4000015258789,0.6444342136383057,-0.23721051216125488,0.6709105372428894,0.44980090856552124,0.3128461241722107,TUR,10.46632,60.708405,125.39175,58.6161238607939,31.02027,0.227,15.530239,11.405780157246307,80.7429,49.9999,0.0,40640.148718197495,4.18,1
United Kingdom,2017,6.918055057525635,10.678744316101074,0.9368841052055359,71.54000091552734,0.9052780270576477,0.34628844261169434,0.5680431723594666,0.7757444381713867,0.2520957887172699,GBR,3.339695,20.849527,87.3505,37.9231633242686,19.878318357723604,0.099,9.0502501,5.65054453909397,88.4457,88.2038,20.0,46052.6231779979,9.976,0
United Kingdom,2017,6.824283599853516,10.723899841308594,0.9540681838989258,71.9000015258789,0.8211921453475952,0.2503077983856201,0.4583132863044739,0.775853157043457,0.22958678007125854,GBR,-2.5,19.253021,106.975,40.8632065380894,19.878318357723604,0.118,8.431469,5.88512308895588,93.4847,89.8955,19.0,47180.7786047186,9.873,0
United States,2017,6.991759300231934,11.001395225524902,0.9210028648376465,68.4000015258789,0.8684967160224915,0.19731692969799042,0.6811912655830383,0.8265553116798401,0.26826906204223633,USA,7.916659,9.3544931,112.170680835693,38.6535016762403,7.109162,0.212,7.4554601,4.18606959283352,77.97,72.03,8.0,64618.4522648294,16.806,0
Australia,2018,7.176993370056152,10.811262130737305,0.9401372671127319,73.5999984741211,0.9160281419754028,0.14645527303218842,0.40464749932289124,0.7590188384056091,0.18745636940002441,AUS,9.014605,18.108641,112.66375,46.8836874513729,11.37172,0.133,5.3403354,11.405780157246307,86.11,82.44,31.0,53514.8272246821,9.155,0
Austria,2018,7.293727874755859,10.908466339111328,0.9062178134918213,72.69999694824219,0.890030562877655,0.1330639123916626,0.5183038115501404,0.7475687265396118,0.18026871979236603,AUT,2.520056,15.037577,114.26,43.5907940906151,14.62728,0.115,5.0967417,12.2610963881016,88.7924,85.3733,51.0,53136.3529599885,10.385,0
Belgium,2018,6.853514194488525,10.779181480407715,0.9305701851844788,70.80000305175781,0.8069302439689636,0.02229495719075203,0.6973655819892883,0.8282585144042969,0.24036432802677155,BEL,9.052065,29.500488,91.9775000000001,33.6516478821503,17.30834,0.092,5.9450474,3.69981303811073,72.7371,76.7229,80.0,53969.0247192277,10.233,0
Brazil,2018,6.546896934509277,9.619746208190918,0.9066931009292603,65.80000305175781,0.7989352941513062,-0.015561512671411037,0.7713390588760376,0.7551940083503723,0.3246991038322449,BRA,9.79483,51.127499,100.0,19.8534782635747,35.64426,0.3,17.149776,11.405780157246307,49.2,47.9,42.07643312101911,40640.148718197495,8.909,0
Canada,2018,7.244845867156982,10.772802352905273,0.9243925213813782,73.19999694824219,0.9124239087104797,0.21116217970848083,0.3850904405117035,0.8245863914489746,0.2374228686094284,CAN,-2.960691,9.3911886,109.947920163433,61.8195286361391,9.059078,0.142,6.2189054,0.654061091181972,87.4,84.1,31.0,52019.4558879457,11.023,0
Chile,2018,6.740153789520264,10.05252742767334,0.8624047040939331,69.31999969482422,0.7368873357772827,0.08483299612998962,0.7411549091339111,0.8550621867179871,0.2854538857936859,CHL,0.3827924,38.585766,77.2839999999999,30.7268500764456,24.2157,0.225,12.741814,9.25341174006462,61.61042742,56.44182681,25.0,26875.9157099107,7.445,1
Colombia,2018,6.463952541351318,9.441930770874023,0.9041473269462585,65.91999816894531,0.8109074234962463,-0.07348593324422836,0.8472685217857361,0.8316152691841125,0.285958856344223,COL,3.41759,48.033009,70.2935,44.5631893836428,55.40972,0.15151481481481477,18.518538,11.405780157246307,29.81517903,23.35388017,42.07643312101911,40640.148718197495,1.039,1
Costa Rica,2018,7.228888511657715,9.705275535583496,0.892048180103302,69.9000015258789,0.926105797290802,-0.03300633281469345,0.8365832567214966,0.8756450414657593,0.26922520995140076,CRI,3.1273992436044358,62.58416,84.9400201354966,32.2533010648403,22.16471,0.281,17.710274,11.405780157246307,33.58108764,45.34296914,42.07643312101911,40640.148718197495,2.075,0
Czech Republic,2018,6.735627174377441,10.51819133758545,0.9305928945541382,69.30000305175781,0.850328266620636,-0.19747526943683624,0.9004307389259338,0.7557019591331482,0.20104163885116577,CZE,-2.557907,6.5732007,107.15,41.5120712288846,20.25012,0.085,2.0813158,13.5622650384903,81.65,78.9377,15.0,26574.9058253501,7.107,0
Denmark,2018,7.59370231628418,10.916268348693848,0.9521000981330872,72.0999984741211,0.9554163217544556,0.15543529391288757,0.18114756047725677,0.8236674070358276,0.20577530562877655,DNK,1.373235,19.052462,109.377773444434,57.2353315512816,11.0825,0.047,4.5765209,7.75213614106178,97.0007,93.1369,85.0,57355.1151555023,10.04,0
Estonia,2018,5.628908634185791,10.348464965820312,0.9179296493530273,68.0,0.8146923780441284,-0.1636808067560196,0.5687344670295715,0.723337709903717,0.18269477784633636,EST,-7.026424,11.442164,100.0,33.6689789771476,19.878318357723604,0.121,5.4960833,8.34871679544449,87.729,87.8821,45.0,24633.060399567,6.346,1
Finland,2018,7.659843444824219,10.739903450012207,0.9539404511451721,71.69999694824219,0.9483721852302551,-0.026773840188980103,0.24965956807136536,0.797325074672699,0.18199844658374786,FIN,-3.713519,12.091855,100.802,48.5727259093159,18.37508,0.033,4.1666665,8.95079076290131,91.949,89.3321,59.0,45588.3582599615,9.378,0
France,2018,6.714111804962158,10.643280029296875,0.9473540186882019,74.19999694824219,0.8233863115310669,-0.16896052658557892,0.5646405816078186,0.731813907623291,0.23095043003559113,FRA,-6.024817,18.510624,116.85,41.0406651012307,12.40391,0.117,6.5585523,6.51558488607407,90.1727,84.125,64.0,45580.7045304337,12.377,0
Germany,2018,7.3118977546691895,10.83349895477295,0.9050804972648621,72.80000305175781,0.8643560409545898,-0.06004804000258446,0.4240887761116028,0.7595943212509155,0.20592711865901947,DEU,-4.763047,13.894735,138.684846708534,65.406310434657,11.90776,0.111,2.8051653,6.14942125976086,95.7951,92.8656,59.0,53744.9986010753,12.53,0
Greece,2018,5.787615776062012,10.214579582214355,0.7785365581512451,72.80000305175781,0.5646136403083801,-0.2408064603805542,0.7643245458602905,0.6844578385353088,0.32168421149253845,GRC,-8.25078,23.603962,110.181750001573,39.7469760890433,35.78616,0.144,7.6681848,18.0761218070984,80.3816,70.5005,42.0,27207.3239886219,7.838,0
Hungary,2018,6.000259876251221,10.392767906188965,0.9465155601501465,68.0,0.798041045665741,-0.19490307569503784,0.883571445941925,0.7430143356323242,0.18034812808036804,HUN,0.5382665,15.026365,170.1675,48.3934186398412,12.87366,0.084,5.9567003,11.2888976931572,86.2009,79.6748,13.0,24470.7998075188,6.35,1
India,2018,4.989277362823486,8.34929370880127,0.6048097610473633,57.400001525878906,0.7830603718757629,0.05790228396654129,0.8625480532646179,0.6965123414993286,0.2665020227432251,IND,11.98939,71.298172,45.0782188021163,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.375,0
Ireland,2018,7.257389545440674,10.878826141357422,0.9728859066963196,71.5,0.8560295701026917,0.3479984998703003,0.6180241107940674,0.8759826421737671,0.20065541565418243,IRL,9.590643,27.225185,105.976,33.2579368160728,25.01818,0.1,10.149835,2.23791506141424,71.6895,76.464,40.0,49665.2436776463,10.506,0
Ireland,2018,7.040731430053711,11.198687553405762,0.9581440091133118,72.0999984741211,0.8745891451835632,0.1742699146270752,0.3985443115234375,0.809203028678894,0.21106331050395966,IRL,-6.180678,18.31505,107.4845,57.4739774897754,22.78838,0.1,9.8417397,1.55502827838063,86.9145,83.5441,39.0,47811.6851203225,7.425,0
Italy,2018,6.009373664855957,10.608197212219238,0.9162960648536682,72.91999816894531,0.4991687536239624,-0.10229650884866714,0.9426392912864685,0.778827428817749,0.35661619901657104,ITA,-0.3686157,41.84333,109.1,14.597214319755,29.54053,0.177,11.045097,18.5446530580521,68.9144,71.1443,0.0,39377.5808340605,8.775,0
Japan,2018,5.92262077331543,10.57520866394043,0.900040328502655,74.5199966430664,0.8380517363548279,-0.13926580548286438,0.6174831390380859,0.7415080070495605,0.18943282961845398,JPN,6.543596,48.185074,97.64825,37.9515283802331,12.26904,0.14,3.699199,1.59600991755724,67.1,78.0,38.0,37438.1589646497,10.832,1
Latvia,2018,6.229008674621582,10.299590110778809,0.9280121922492981,67.4000015258789,0.8201116919517517,-0.077660471200943,0.808821976184845,0.7136284112930298,0.20158237218856812,LVA,-7.128325,10.527256,145.767499999462,30.6789062455792,11.5821,0.102,2.5883553,33.1455767154694,89.7275,77.3898,12.0,29876.4197225361,2.342,0
Lithuania,2018,6.064097881317139,10.517995834350586,0.9175775051116943,67.9000015258789,0.7802664637565613,-0.25147512555122375,0.782501220703125,0.566024124622345,0.27605435252189636,LTU,0.1272165,6.7358012,131.61,40.7248459410706,11.65823,0.149,3.0009866,14.7226125001907,81.5188,73.0092,21.0,29695.4026117346,2.261,1
Mexico,2018,6.9628190994262695,9.75235366821289,0.8682207465171814,66.44000244140625,0.6824634075164795,-0.07590997964143753,0.7642255425453186,0.8487616181373596,0.19607076048851013,MEX,2.502602,68.709137,75.0865622835941,37.1986281216122,33.81583,0.227,17.943594,35.657012462616,18.36,26.76,42.07643312101911,17513.0591679796,6.13,0
Mexico,2018,6.8241729736328125,9.88390827178955,0.893492579460144,67.69999694824219,0.7516130805015564,-0.1530999094247818,0.8085794448852539,0.8591064214706421,0.21957148611545563,MEX,-0.184318,63.365211,107.282481793795,27.7944071192951,31.10104,0.198,14.3493,33.8695973157883,47.01712112,45.59302965,42.07643312101911,16322.4421961596,5.553,0
Netherlands,2018,7.470715522766113,10.861000061035156,0.9388846755027771,71.63999938964844,0.8771186470985413,0.28811946511268616,0.4337537884712219,0.8606405854225159,0.22628986835479736,NLD,6.981884,26.576496,101.8855,57.4513931181001,18.4993,0.097,2.4048948,2.76027806103229,93.5476,94.505,72.0,57834.8362382269,10.539,0
New Zealand,2018,7.257381916046143,10.600457191467285,0.9519907832145691,73.5999984741211,0.9181545972824097,0.1252596527338028,0.2827679514884949,0.8494150042533875,0.20854105055332184,NZL,-4.428273,19.066416,143.109392225841,62.8641075031231,22.95206,0.141,7.2015162,0.821102864051628,80.0,78.0,36.0,45269.4828055042,9.069,1
Poland,2018,5.772027492523193,10.046525001525879,0.9167981743812561,67.0999984741211,0.8206490874290466,0.0732131376862526,0.8977620005607605,0.6903505325317383,0.24596525728702545,POL,5.541667,12.027865,109.77,35.5606236777172,24.91723,0.137,3.6260464,38.3512228727341,58.592,66.0852,42.0,24006.8531436516,6.588,0
Portugal,2018,5.71696662902832,10.384319305419922,0.8859254121780396,70.31999969482422,0.6464641094207764,-0.21748311817646027,0.9326858520507812,0.7029305696487427,0.30928072333335876,PRT,6.505333,71.75206,106.308240899818,24.4831041311832,25.83327,0.153,7.0717402,8.9065745472908,46.0427,49.8432,77.0,27630.7290963327,9.583,1
Portugal,2018,5.767792224884033,10.370820045471191,0.8749903440475464,72.80000305175781,0.9131307601928711,-0.23809020221233368,0.8671571612358093,0.6477688550949097,0.3828126788139343,PRT,-5.032021,44.603264,153.382500003354,61.4669417209344,16.69576,0.131,3.3551047,5.01010678708553,84.4926,71.4912,75.0,28410.0381459127,10.116,1
Russia,2018,5.513500213623047,10.191208839416504,0.9087260961532593,64.30000305175781,0.7292822003364563,-0.14714211225509644,0.8653115630149841,0.6733462810516357,0.19879630208015442,RUS,1.616422,4.8022981,116.1475,45.5838754173762,7.831578,0.179,4.9174142,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.316,1
Slovenia,2018,6.035964012145996,10.42575454711914,0.9311660528182983,69.4000015258789,0.9074409008026123,-0.025104328989982605,0.893133819103241,0.6515207290649414,0.2853209376335144,SVN,8.426538,15.523709,120.385,18.1583042545256,19.68979,0.08,3.3686407,13.4613201022148,72.5964,74.4408,33.0,36856.7846021919,8.536,0
South Africa,2018,5.133887767791748,9.45278549194336,0.9065951108932495,52.41999816894531,0.5901449918746948,-0.16290941834449768,0.8382167816162109,0.7613665461540222,0.17818324267864227,ZAF,14.25149,58.530075,82.1482946292634,42.5877460837636,19.878318357723604,0.272,14.160798,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,7.753,1
Spain,2018,6.994614601135254,10.586556434631348,0.9568585157394409,72.05999755859375,0.7820821404457092,-0.09342380613088608,0.7837177515029907,0.7631250023841858,0.26359254121780396,ESP,1.684927,49.358929,148.79112802218,30.2731590467374,20.46261,0.198,11.698711,3.10875661671162,43.4838,58.9493,68.0,38053.4313380871,7.917,1
Sweden,2018,7.241362571716309,10.805614471435547,0.9165593981742859,71.4800033569336,0.9099618196487427,0.14635804295539856,0.28933215141296387,0.7962093353271484,0.177412211894989,SWE,0.1926078,15.411971,65.735,60.2851234236302,14.89876,0.09,6.954896,12.0303884148598,78.5499,82.8719,69.0,40054.091743044,7.996,1
Sweden,2018,7.288922309875488,10.853300094604492,0.9294599890708923,72.30000305175781,0.9350720643997192,0.21117615699768066,0.2319641411304474,0.8179419636726379,0.19099177420139313,SWE,-4.895354,18.024088,100.0,49.9302027773589,13.92603,0.091,11.784966,14.6031498908997,91.0333,88.25,60.0,44719.090412452,10.804,0
Switzerland,2018,7.508586883544922,11.134288787841797,0.9302909970283508,74.0999984741211,0.9264145493507385,0.10095565021038055,0.30125996470451355,0.7922259569168091,0.19152015447616577,CHE,8.197114,11.598805,106.736983157542,84.9979467153876,16.59273,0.108,4.0957475,5.35096377134323,93.0608,90.25,70.0,64963.4039752928,11.151,1
Turkey,2018,5.185689449310303,10.250576972961426,0.8470273017883301,66.80000305175781,0.5286290645599365,-0.17557619512081146,0.8048785328865051,0.4346542954444885,0.3507730960845947,TUR,19.31126,59.763054,134.8905,51.3677054526917,30.80286,0.227,15.304529,11.405780157246307,83.7909,49.9999,0.0,40640.148718197495,4.124,1
United Kingdom,2018,6.758147716522217,10.697120666503906,0.9102473258972168,71.62000274658203,0.8570396900177002,0.3547377586364746,0.48411843180656433,0.7939926981925964,0.2511403262615204,GBR,0.0923361,20.83497,94.33875,42.2672082954794,19.878318357723604,0.11,8.4442377,5.4533090442419,90.3364,88.2038,20.0,46155.8151440147,9.95,0
United Kingdom,2018,7.103273391723633,10.73585033416748,0.9374952912330627,72.0999984741211,0.8127332925796509,0.2912358045578003,0.4186113476753235,0.7585718035697937,0.2095724195241928,GBR,6.051282,18.831131,111.8335,44.0120840347786,19.878318357723604,0.129,8.7546215,5.88512308895588,93.9916,91.6684,18.0,47145.5619187673,9.808,0
United States,2018,6.882684707641602,11.0250244140625,0.9038560390472412,68.30000305175781,0.8246066570281982,0.11611639708280563,0.7099282741546631,0.8153825998306274,0.29222625494003296,USA,7.529873,9.1761637,119.143333216812,31.3816089214947,7.262526,0.211,7.4588752,4.18898798525333,77.97,72.03,8.0,65302.9401423,16.687,0
Australia,2019,7.233994960784912,10.814892768859863,0.9427743554115295,73.9000015258789,0.9175369143486023,0.12068159133195877,0.43020865321159363,0.7700435519218445,0.2021900713443756,AUS,-1.212143,17.132658,108.08375,46.8700014928596,11.33459,0.133,5.9049807,11.405780157246307,86.11,82.44,31.0,54020.7914912353,9.418,0
Austria,2019,7.396001815795898,10.927505493164062,0.9116681218147278,73.0,0.9041119813919067,0.05346965417265892,0.5230605602264404,0.752350389957428,0.22605879604816437,AUT,5.273454,14.702526,119.64,48.8678724760577,14.28105,0.096,5.2673492,10.8559958636761,88.7752,85.3733,51.0,53325.4860218118,10.318,0
Belgium,2019,7.111363887786865,10.782974243164062,0.936955451965332,70.91999816894531,0.8801535964012146,-0.014153561554849148,0.7110438942909241,0.8345445394515991,0.22505636513233185,BEL,16.88578,28.733294,95.6757500000001,28.9129467541356,17.47903,0.092,6.0894203,1.94322224706411,76.5078,78.8848,80.0,54520.1406100755,10.392,0
Brazil,2019,6.374817371368408,9.578201293945312,0.912455141544342,66.0,0.8065715432167053,-0.10031595081090927,0.7810927629470825,0.7631124258041382,0.302083820104599,BRA,12.48641,49.444931,100.867489497251,26.4140257342422,36.14901,0.341,17.623426,11.405780157246307,53.9,46.1,42.07643312101911,40640.148718197495,9.169,1
Canada,2019,7.414868354797363,10.792074203491211,0.9337489604949951,73.4000015258789,0.9451450109481812,0.16291023790836334,0.36203432083129883,0.8627734780311584,0.21798115968704224,CAN,5.291887,8.8729382,123.258970104448,65.2735971510871,8.69523,0.114,5.8438287,0.654061091181972,89.0,84.1,32.0,52765.0691285916,10.835,0
Chile,2019,6.84423828125,10.059429168701172,0.8615521788597107,69.45999908447266,0.7333263754844666,0.21723777055740356,0.7584977149963379,0.8698107600212097,0.27610325813293457,CHL,6.246097,38.585766,87.0632499999999,39.9530012612776,24.77937,0.225,12.741814,9.25341174006462,66.50388133,60.29196034,25.0,27099.1536590867,7.807,1
Colombia,2019,6.374879837036133,9.471290588378906,0.9143726229667664,66.13999938964844,0.8278681039810181,-0.0094218784943223,0.8683715462684631,0.8459177613258362,0.2937023937702179,COL,3.167325,48.033009,77.509,35.7382870014546,54.3371,0.15151481481481477,18.518538,11.405780157246307,32.13918298,38.51754906,42.07643312101911,40640.148718197495,1.205,1
Costa Rica,2019,7.272250175476074,9.740346908569336,0.9022068977355957,70.0999984741211,0.9289140701293945,0.04584140703082085,0.7943013906478882,0.8968852162361145,0.2630271315574646,CRI,3.1273992436044358,60.889778,89.5220118336481,28.0074803806551,22.74269,0.287,17.710274,11.405780157246307,47.32451265,48.96160325,42.07643312101911,40640.148718197495,1.891,0
Czech Republic,2019,6.789567947387695,10.558140754699707,0.9009689688682556,69.80000305175781,0.8317855000495911,-0.1765204221010208,0.8665249943733215,0.7387439608573914,0.22664979100227356,CZE,1.000427,6.2063141,119.7,34.3870808017862,20.46454,0.068,2.0047865,12.1958412230015,83.2351,82.1815,14.0,27930.6903631665,7.142,0
Denmark,2019,7.648785591125488,10.934941291809082,0.9582188725471497,72.4000015258789,0.935437798500061,0.01799970306456089,0.15060743689537048,0.8214226365089417,0.20605280995368958,DNK,2.967029,18.940752,114.528786321966,63.2478459186145,10.82561,0.049,4.0498652,8.78312662243843,92.6641,93.1369,84.0,57794.204719732,10.071,0
Estonia,2019,5.649675369262695,10.374149322509766,0.9377151131629944,68.19999694824219,0.8427706956863403,-0.1490490436553955,0.6390852928161621,0.7262548804283142,0.1768692582845688,EST,-3.972602,11.10444,104.74448813878,33.9834292244028,19.878318357723604,0.098,4.2167153,8.30134153366089,86.1886,87.8821,45.0,24932.2835687872,6.43,1
Finland,2019,7.788251876831055,10.768089294433594,0.9638264179229736,71.80000305175781,0.9621989727020264,-0.002134400187060237,0.19241277873516083,0.7871370911598206,0.17606578767299652,FIN,5.68471,11.896179,102.372,59.7538583335695,17.01601,0.036,4.4827585,8.06449949741364,94.4197,93.4973,58.0,45338.7564886381,9.127,0
