Country name,Year,Life Ladder,Log GDP per capita,Social support,Freedom to make life choices,Perceptions of corruption,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Happy country
Italy,2016,5.954524040222168,10.622243881225586,0.9272128343582153,0.623741626739502,0.9028012156486511,-5.38746,39.856853,100.25,23.7599087653847,28.1497,0.173,9.3510122,0
Japan,2016,5.95465087890625,10.594783782958984,0.8997738361358643,0.8360646367073059,0.6976393461227417,-10.23248,50.496956,102.21175,36.2200653973439,11.60055,0.14,3.699199,0
Latvia,2016,5.940446376800537,10.211235046386719,0.9170739650726318,0.685299277305603,0.8676396012306213,-6.944733,11.318077,108.4875,31.526129414469,12.87397,0.13,3.5333407,0
Lithuania,2016,5.8655524253845215,10.373261451721191,0.937873363494873,0.6142393350601196,0.9493926763534546,-6.539125,7.4843569,105.4,27.9638569949356,12.33473,0.177,2.13113,0
Luxembourg,2016,6.96734094619751,11.640029907226562,0.941260576248169,0.882365345954895,0.3563363254070282,-8.520691,21.180861,106.006265015663,67.8977823862285,8.583423,0.132,9.3066521,1
Mexico,2016,6.8241729736328125,9.88390827178955,0.893492579460144,0.7516130805015564,0.8085794448852539,-0.184318,63.365211,107.282481793795,27.7944071192951,31.10104,0.198,14.3493,1
Netherlands,2016,7.540877342224121,10.898612976074219,0.9259442090988159,0.9073100090026855,0.4333042502403259,-5.614308,22.9333,105.0515,57.2273341763004,19.88195,0.103,3.6559803,1
New Zealand,2016,7.2256879806518555,10.623369216918945,0.9366028904914856,0.9265760183334351,0.27827078104019165,-2.815248,23.423424,114.178214554464,56.9690142072982,20.95553,0.141,5.4402514,1
Norway,2016,7.596331596374512,11.035056114196777,0.9597428441047668,0.9543523192405701,0.40966612100601196,9.326838,17.761009,107.025,65.7646260201594,6.954618,0.077,3.4161491,1
Poland,2016,6.162076473236084,10.265959739685059,0.9173988103866577,0.8707075119018555,0.8477539420127869,-3.825,8.6792269,101.859,38.2713190902938,23.87286,0.093,5.5525012,1
Portugal,2016,5.446637153625488,10.369966506958008,0.9046353697776794,0.8380693197250366,0.922192394733429,-1.834024,53.091141,107.115,35.4542411007049,21.92348,0.155,4.7691083,0
Russia,2016,5.854945659637451,10.14913272857666,0.9109273552894592,0.7136062979698181,0.9254627227783203,5.764262,6.0239758,102.8555,58.4303801348702,8.55549,0.196,5.7969513,0
Slovakia,2016,5.993163108825684,10.310295104980469,0.9451791048049927,0.7000985145568848,0.9166091680526733,-3.545084,8.2509651,106.702733243167,37.2222144207557,15.15367,0.139,6.0586414,0
Slovenia,2016,5.936821460723877,10.462639808654785,0.9344873428344727,0.9035511016845703,0.8384743928909302,-4.634167,12.65544,103.2525,24.9845105649616,17.24191,0.071,2.9467714,0
South Africa,2016,4.769739627838135,9.449658393859863,0.8753897547721863,0.7741364240646362,0.8128589987754822,5.209356,58.211182,105.615985960035,48.3122280563075,19.863,0.272,13.568983,0
South Korea,2016,5.970564365386963,10.593055725097656,0.8111634850502014,0.5909560322761536,0.8618163466453552,-9.360777,13.227958,101.621555903406,23.7081578707328,27.51653,0.176,8.053,0
Spain,2016,6.318612098693848,10.559804916381836,0.9417368173599243,0.7681737542152405,0.8185585737228394,-8.625614,41.726074,104.622738443154,30.2516670288051,20.45913,0.22,8.7026138,1
Sweden,2016,7.368744373321533,10.86122989654541,0.9120606780052185,0.9180364012718201,0.24618244171142578,1.284253,17.272491,108.2425,48.5791323327063,13.54095,0.089,10.846886,1
Switzerland,2016,7.45851993560791,11.106019020080566,0.9276282787322998,0.9339470863342285,0.30156296491622925,-3.409945,12.564119,101.629245926885,79.8536703227829,16.85092,0.109,8.1204834,1
Turkey,2016,5.326221942901611,10.181467056274414,0.8799946308135986,0.644146740436554,0.7637065649032593,2.696053,61.486542,113.6155,58.3728229904672,30.64762,0.253,18.399616,0
United Kingdom,2016,6.824283599853516,10.723899841308594,0.9540681838989258,0.8211921453475952,0.4583132863044739,-2.5,19.253021,106.975,40.8632065380894,19.863,0.118,8.431469,1
United States,2016,6.803599834442139,10.985776901245117,0.8967512845993042,0.7578930854797363,0.7389195561408997,-6.584728,9.8527498,105.637314876312,29.7205661181863,7.466977,0.209,8.5335207,1
Australia,2017,7.25703763961792,10.797643661499023,0.9499578475952148,0.9105501770973206,0.41134652495384216,9.434053,19.012659,114.30825,45.3406962891371,11.61789,0.125,5.4119105,1
Austria,2017,7.293727874755859,10.908466339111328,0.9062178134918213,0.890030562877655,0.5183038115501404,2.520056,15.037577,114.26,43.5907940906151,14.62728,0.115,5.0967417,1
Belgium,2017,6.928347587585449,10.83417797088623,0.921639084815979,0.8568019866943359,0.5430460572242737,8.222116,23.202787,106.37275,44.9731910860775,17.39893,0.092,4.002316,1
Brazil,2017,6.3329291343688965,9.583271980285645,0.9046942591667175,0.7647925615310669,0.7944573760032654,0.8856893,48.653557,101.733398148038,16.5490266217132,36.57871,0.341,19.03418,1
Canada,2017,7.414868354797363,10.792074203491211,0.9337489604949951,0.9451450109481812,0.36203432083129883,5.291887,8.8729382,123.258970104448,65.2735971510871,8.69523,0.114,5.8438287,1
Chile,2017,6.320119380950928,10.071704864501953,0.8798407912254333,0.7901164889335632,0.8359875082969666,3.99388,32.552322,115.83275,26.8283316091092,26.64612,0.215,11.724501,1
Colombia,2017,6.157341957092285,9.569167137145996,0.9092499613761902,0.8375546336174011,0.8750181198120117,4.312141,46.221489,118.25775,22.1882595578748,53.26501,0.149,18.728413,1
Czech Republic,2017,6.789567947387695,10.558140754699707,0.9009689688682556,0.8317855000495911,0.8665249943733215,1.000427,6.2063141,119.7,34.3870808017862,20.46454,0.068,2.0047865,1
Denmark,2017,7.59370231628418,10.916268348693848,0.9521000981330872,0.9554163217544556,0.18114756047725677,1.373235,19.052462,109.377773444434,57.2353315512816,11.0825,0.047,4.5765209,1
Estonia,2017,5.938395977020264,10.428834915161133,0.9356863498687744,0.8617492318153381,0.6684022545814514,5.593086,11.317183,110.511223721941,40.5946252795802,19.863,0.098,5.7654986,0
Finland,2017,7.788251876831055,10.768089294433594,0.9638264179229736,0.9621989727020264,0.19241277873516083,5.68471,11.896179,102.372,59.7538583335695,17.01601,0.036,4.4827585,1
France,2017,6.635222434997559,10.710555076599121,0.9314945936203003,0.8338901400566101,0.6014860272407532,5.985246,21.615114,103.975,37.4793527389085,14.48486,0.112,7.1852927,1
Germany,2017,7.074324607849121,10.87826919555664,0.8921660780906677,0.8407278656959534,0.41402119398117065,2.580996,13.478389,114.103785259463,62.2935652402484,12.50516,0.113,3.6124759,1
Greece,2017,5.1482415199279785,10.278116226196289,0.7528995275497437,0.4383000135421753,0.8722394704818726,6.367336,27.290607,96.6342500000001,13.9880902374867,37.56434,0.159,8.4861383,0
Hungary,2017,6.065038681030273,10.29313850402832,0.8767475485801697,0.6611659526824951,0.886361300945282,3.818279,15.97375,127.24,37.7770498769594,12.05866,0.099,5.4025397,1
Iceland,2017,7.4762139320373535,10.925262451171875,0.966752827167511,0.9387832880020142,0.726845383644104,2.527174,25.207304,131.19582798957,36.5041931341138,19.863,0.054,3.7204158,1
India,2017,4.046111106872559,8.730042457580566,0.606767475605011,0.8858504295349121,0.7808027863502502,2.490887,71.298172,115.658,42.666,19.863,0.236,8.053,0
Ireland,2017,7.060155391693115,11.266105651855469,0.943481981754303,0.9053411483764648,0.33708474040031433,3.906451,17.994549,119.16175,60.3799646882271,21.8586,0.086,8.3601999,1
Israel,2017,7.33103609085083,10.570462226867676,0.9164408445358276,0.7680763006210327,0.7926522493362427,3.286156,12.625726,111.64925,38.9368155649342,15.4365,0.237,7.4795184,1
Italy,2017,6.1988701820373535,10.640283584594727,0.9197912216186523,0.6328432559967041,0.8666679263114929,4.542012,39.084484,99.175,23.0196292012131,27.69096,0.187,10.15299,1
Japan,2017,5.9106764793396,10.617879867553711,0.8819612860679626,0.8493965864181519,0.6591986417770386,5.318853,51.440529,104.79925,41.2489941601125,11.57565,0.14,3.699199,0
Latvia,2017,5.977817535400391,10.257270812988281,0.8950987458229065,0.6995201110839844,0.7983781099319458,4.08605,12.391879,118.0125,26.400049963566,12.6589,0.111,2.2777803,0
Lithuania,2017,6.272940635681152,10.428842544555664,0.9263166189193726,0.7493073344230652,0.7897098660469055,3.992812,7.1719623,114.7975,32.1247271514443,12.00915,0.184,2.312772,1
Luxembourg,2017,7.061380863189697,11.63357162475586,0.9054355025291443,0.9028217196464539,0.3301735818386078,4.278674,23.302259,111.95977989945,73.8922066241593,8.583423,0.139,2.9147308,1
Mexico,2017,6.410299301147461,9.893228530883789,0.7998393774032593,0.8614051342010498,0.8008930683135986,15.75848,62.338387,115.686710783223,25.6953163204871,31.35384,0.198,13.946017,1
Netherlands,2017,7.458965301513672,10.921394348144531,0.9365013241767883,0.9203197360038757,0.36313363909721375,3.708686,21.618059,112.97825,66.9553628312174,19.76696,0.099,3.4613514,1
New Zealand,2017,7.327182769775391,10.633280754089355,0.9549206495285034,0.9422794580459595,0.2218874841928482,4.77986,21.118555,121.59619600951,60.9015469473419,21.64164,0.141,6.3411541,1
Norway,2017,7.578744888305664,11.049946784973145,0.9501276612281799,0.9530168175697327,0.24971137940883636,8.074773,18.030542,112.35,71.7159775373959,6.526405,0.08,2.9795158,1
Poland,2017,6.201268196105957,10.314031600952148,0.8818541169166565,0.8308426141738892,0.63947993516922,3.241667,7.8886991,105.76825,50.2480449014661,23.92066,0.068,2.8506272,1
Portugal,2017,5.711499214172363,10.406868934631348,0.8999848365783691,0.905065655708313,0.8809705376625061,3.518661,52.04673,117.015,50.1088152840043,21.07257,0.122,4.3447757,0
Russia,2017,5.578742980957031,10.166081428527832,0.8961513042449951,0.730874240398407,0.8615902066230774,2.700896,4.757205,108.782,55.6597225816218,7.716775,0.179,14.603189,0
Slovakia,2017,6.365509033203125,10.338751792907715,0.9133866429328918,0.7142246961593628,0.9204226732254028,-2.480406,8.6990681,112.990217524456,34.1680088348464,15.15367,0.118,6.5919886,1
Slovenia,2017,6.166837692260742,10.509190559387207,0.9281878471374512,0.9208626747131348,0.8287947177886963,4.114856,12.3177,111.785,23.9779723817359,17.06892,0.064,3.4253268,1
South Africa,2017,4.513655185699463,9.449626922607422,0.870313286781311,0.7874279022216797,0.86478191614151,6.485185,55.935062,110.063974840063,42.3274215882798,19.863,0.277,13.753593,0
South Korea,2017,5.873887062072754,10.621353149414062,0.8069299459457397,0.5381137132644653,0.8506904244422913,3.43027,12.388158,102.853553390779,35.8582211551073,27.31034,0.173,8.053,0
Spain,2017,6.230173110961914,10.585966110229492,0.9031581878662109,0.7555607557296753,0.7912687659263611,8.046724,40.925529,111.105222236944,26.9585960029324,20.08153,0.196,8.2606792,1
Sweden,2017,7.286804676055908,10.8731107711792,0.9140167832374573,0.9345821142196655,0.23936691880226135,5.778784,17.003588,115.4275,55.9461971097114,13.56859,0.093,3.6320114,1
Switzerland,2017,7.473593235015869,11.114521026611328,0.949661374092102,0.9249969124794006,0.316183477640152,4.41091,12.191644,103.595491011272,81.9706762988938,16.62846,0.12,4.6980963,1
Turkey,2017,5.607262134552002,10.237606048583984,0.8764678239822388,0.6444342136383057,0.6709105372428894,10.46632,60.708405,125.39175,58.6161238607939,31.02027,0.227,15.530239,0
United Kingdom,2017,7.103273391723633,10.73585033416748,0.9374952912330627,0.8127332925796509,0.4186113476753235,6.051282,18.831131,111.8335,44.0120840347786,19.863,0.129,8.7546215,1
United States,2017,6.991759300231934,11.001395225524902,0.9210028648376465,0.8684967160224915,0.6811912655830383,7.916659,9.3544931,112.170680835693,38.6535016762403,7.109162,0.212,7.4554601,1
Australia,2018,7.176993370056152,10.811262130737305,0.9401372671127319,0.9160281419754028,0.40464749932289124,9.014605,18.108641,112.66375,46.8836874513729,11.37172,0.133,5.3403354,1
Austria,2018,7.396001815795898,10.927505493164062,0.9116681218147278,0.9041119813919067,0.5230605602264404,5.273454,14.702526,119.64,48.8678724760577,14.28105,0.096,5.2673492,1
Belgium,2018,6.892171859741211,10.844392776489258,0.9298155307769775,0.8083866238594055,0.6304118037223816,7.06089,21.773218,109.41525,44.1944530799293,16.92148,0.092,3.9147413,1
Brazil,2018,6.190921783447266,9.588520050048828,0.8815052509307861,0.7506090402603149,0.7632513046264648,0.8703139,46.954311,102.598911587209,16.8186652631908,36.78617,0.341,18.686466,1
Canada,2018,7.175496578216553,10.7980318069458,0.9227187633514404,0.9457828998565674,0.37174084782600403,6.695771,8.3779144,128.243000872793,61.0466915368588,8.493794,0.118,5.9240508,1
Chile,2018,6.436220645904541,10.096529006958008,0.8900849223136902,0.7885303497314453,0.8162974119186401,5.872195,32.552322,126.8085,33.4744167630378,26.61324,0.215,11.724501,1
Colombia,2018,5.9835124015808105,9.578836441040039,0.8709704279899597,0.8507657647132874,0.8548209071159363,3.240234,44.813713,124.7345,27.4869496606753,53.74419,0.149,19.381748,0
Czech Republic,2018,7.034165382385254,10.582859992980957,0.929163932800293,0.7901324033737183,0.8513822555541992,3.140874,6.1394086,130.0,42.07833057775,20.55459,0.064,2.3840954,1
Denmark,2018,7.648785591125488,10.934941291809082,0.9582188725471497,0.935437798500061,0.15060743689537048,2.967029,18.940752,114.528786321966,63.2478459186145,10.82561,0.049,4.0498652,1
Estonia,2018,6.091302394866943,10.471867561340332,0.9326937794685364,0.8856183886528015,0.6206779479980469,9.314116,10.810427,117.065957335107,42.0202570984739,19.863,0.103,8.9656639,1
Finland,2018,7.858107089996338,10.78293228149414,0.9621550440788269,0.9378073811531067,0.19860483705997467,4.520662,10.926194,103.437,55.5102212646279,16.89956,0.035,4.5936394,1
France,2018,6.665903568267822,10.726807594299316,0.9214630722999573,0.8163772225379944,0.5817753076553345,9.543289,20.640024,107.15,38.0547431018663,11.66428,0.117,6.8363037,1
Germany,2018,7.118364334106445,10.890422821044922,0.9197631478309631,0.8768875002861023,0.4956739544868469,4.607358,13.324821,121.680804202011,59.2990586555584,12.17333,0.111,3.3796914,1
Greece,2018,5.409289360046387,10.299304008483887,0.7935007810592651,0.5644556879997253,0.8603023886680603,3.21657,26.630527,98.379,15.7048653991274,37.08267,0.139,8.1153069,0
Hungary,2018,5.9357709884643555,10.344091415405273,0.9405913949012756,0.6926270723342896,0.9112774133682251,4.6986,15.138174,145.495,38.8044038624269,12.30263,0.086,6.7675948,0
India,2018,3.818068742752075,8.77906608581543,0.6380519866943359,0.8904433846473694,0.805263340473175,4.8607,71.298172,122.24825,42.666,19.863,0.236,8.053,0
Ireland,2018,6.962335586547852,11.332249641418457,0.9378623962402344,0.8614715933799744,0.3622102439403534,7.131668,16.825432,131.3635,61.8405288767387,21.03151,0.08,6.0071573,1
Israel,2018,6.927178859710693,10.585149765014648,0.9095954298973083,0.7246623039245605,0.7701348066329956,3.07135,13.634555,110.724,42.2329730495492,15.17867,0.222,8.879755,1
Italy,2018,6.516526699066162,10.650134086608887,0.9126561284065247,0.650009274482727,0.8878248333930969,5.628084,38.252495,98.625,20.6626197456088,27.26441,0.18,10.964608,1
Japan,2018,5.793575286865234,10.623132705688477,0.8864319324493408,0.7734721302986145,0.6867845058441162,6.97162,51.928062,106.83575,38.488039367055,11.54027,0.14,3.699199,0
Latvia,2018,5.901154041290283,10.30701732635498,0.9132763147354126,0.608207643032074,0.7989492416381836,7.158182,12.368318,129.3,19.7162297606406,11.51065,0.105,2.8844075,0
Lithuania,2018,6.3088788986206055,10.474184036254883,0.9293501377105713,0.6989451050758362,0.851745069026947,7.134684,7.0224643,123.18,32.3758095347415,11.66597,0.165,2.5803061,1
Luxembourg,2018,7.242630958557129,11.644917488098145,0.9021924138069153,0.8839298486709595,0.3851461112499237,8.366092,22.764822,119.861799654499,75.5200844504176,8.583423,0.16,1.4892391,1
Mexico,2018,6.549578666687012,9.903099060058594,0.8580688834190369,0.8162004947662354,0.8086380958557129,13.01203,60.853703,125.951435121412,29.4568493712817,31.50761,0.191,13.692604,1
Netherlands,2018,7.463097095489502,10.941197395324707,0.9394431710243225,0.9199851751327515,0.3705577850341797,8.034001,20.976793,123.65575,65.6541049004005,19.7671,0.099,3.2541523,1
New Zealand,2018,7.370285987854004,10.660435676574707,0.953862726688385,0.9493001699447632,0.20658022165298462,7.524599,19.542797,125.965685085787,64.2461247353497,21.41396,0.141,5.0890584,1
Norway,2018,7.4442620277404785,11.056159019470215,0.9659619331359863,0.9604290127754211,0.26820144057273865,20.36169,17.522373,113.975,67.9502983314576,6.454135,0.081,2.5339708,1
Poland,2018,6.111485004425049,10.366142272949219,0.8634442090988159,0.870215117931366,0.7204513549804688,3.583333,7.5521989,112.765,42.751770532449,23.71814,0.074,3.472631,1
Portugal,2018,5.919822692871094,10.434499740600586,0.8871132731437683,0.8774042129516602,0.879727840423584,4.682087,50.189827,129.0325,52.0630661559634,20.67349,0.122,3.9669383,0
Russia,2018,5.513500213623047,10.191208839416504,0.9087260961532593,0.7292822003364563,0.8653115630149841,1.616422,4.8022981,116.1475,45.5838754173762,7.831578,0.179,4.9174142,0
Slovakia,2018,6.235110759735107,10.375594139099121,0.9223787188529968,0.7576340436935425,0.9099446535110474,2.960683,8.4211197,121.320196699508,32.7658610588874,15.15367,0.124,6.670228,1
Slovenia,2018,6.249419212341309,10.545921325683594,0.9409711956977844,0.9420458674430847,0.8392525315284729,5.708027,11.862703,121.5475,23.9274635749516,17.96964,0.059,1.9292605,1
South Africa,2018,4.883922100067139,9.443889617919922,0.8413439989089966,0.7527313232421875,0.8411926031112671,10.34624,55.297176,114.245464386339,52.4685824392797,19.863,0.277,13.79546,0
South Korea,2018,5.840231418609619,10.642900466918945,0.7977238297462463,0.6001616716384888,0.7968258857727051,2.299623,11.811645,104.275264307027,38.9084017674115,26.97212,0.167,8.053,0
Spain,2018,6.513370990753174,10.60482406616211,0.910314679145813,0.7222506999969482,0.7765044569969177,6.119974,39.884182,118.580203549491,28.5195625416916,19.4342,0.193,8.7360992,1
Sweden,2018,7.374792098999023,10.880806922912598,0.9306795597076416,0.9417246580123901,0.2627965807914734,10.51848,16.712725,114.35,49.4396245863266,13.49214,0.09,6.8044901,1
Switzerland,2018,7.508586883544922,11.134288787841797,0.9302909970283508,0.9264145493507385,0.30125996470451355,8.197114,11.598805,106.736983157542,84.9979467153876,16.59273,0.108,4.0957475,1
Turkey,2018,5.185689449310303,10.250576972961426,0.8470273017883301,0.5286290645599365,0.8048785328865051,19.31126,59.763054,134.8905,51.3677054526917,30.80286,0.227,15.304529,0
United Kingdom,2018,7.233445167541504,10.743108749389648,0.9284839034080505,0.8375083804130554,0.4042760133743286,6.866538,20.707432,115.496,42.0859860924225,19.863,0.124,8.9302368,1
United States,2018,6.882684707641602,11.0250244140625,0.9038560390472412,0.8246066570281982,0.7099282741546631,7.529873,9.1761637,119.143333216812,31.3816089214947,7.262526,0.211,7.4588752,1
Australia,2019,7.233994960784912,10.814892768859863,0.9427743554115295,0.9175369143486023,0.43020865321159363,-1.212143,17.132658,108.08375,46.8700014928596,11.33459,0.133,5.9049807,1
Austria,2019,7.195361137390137,10.939380645751953,0.9644888043403625,0.9034276604652405,0.4570888876914978,0.8968248,14.435863,126.6,51.2338260131346,14.52614,0.13,6.580255,1
Belgium,2019,6.7721381187438965,10.853363990783691,0.8842304944992065,0.7762036323547363,0.6724975109100342,0.8673441,21.313864,113.77875,32.7901154348457,17.32343,0.085,4.770781,1
Brazil,2019,6.451148986816406,9.592306137084961,0.8991750478744507,0.830206036567688,0.7618405818939209,3.732976,45.730812,103.46442502638,34.0850087334004,36.76774,0.341,17.865772,1
Canada,2019,7.109076499938965,10.800215721130371,0.9253039956092834,0.9115256071090698,0.43643441796302795,-2.204378,8.1420355,129.744012737021,54.9280966328576,8.404029,0.114,5.7817998,1
Chile,2019,5.9422502517700195,10.09518814086914,0.8691219091415405,0.659176766872406,0.8604915738105774,2.23108,32.552322,136.62175,15.2523450266274,26.68012,0.215,11.724501,0
Colombia,2019,6.350297927856445,9.597702026367188,0.8725789189338684,0.8215007185935974,0.8536461591720581,3.525493,43.28978,131.953,32.7981098741416,50.92817,0.149,20.306105,1
Denmark,2019,7.693003177642822,10.954032897949219,0.9577063918113708,0.963318407535553,0.17415058612823486,-0.2916853,18.410515,117.529793824485,63.2999031726247,10.95922,0.049,4.4229937,1
Estonia,2019,6.034641265869141,10.510815620422363,0.9340643286705017,0.8865043520927429,0.5757541656494141,1.905961,9.9434958,125.267186832033,40.3306536840262,19.863,0.087,3.4497755,1
Finland,2019,7.78034782409668,10.791812896728516,0.9374155402183533,0.947616696357727,0.1953384280204773,2.988419,9.7360916,104.487,63.9188147034124,16.99991,0.035,4.5454545,1
France,2019,6.6896443367004395,10.740378379821777,0.9583480954170227,0.8272408246994019,0.5682722926139832,1.744135,19.56168,110.675,38.1849235823193,12.15061,0.117,6.4798903,1
Germany,2019,7.035472393035889,10.893314361572266,0.8856673240661621,0.884751558303833,0.4622551500797272,1.315006,13.27747,128.707321768304,56.8460427456982,11.90776,0.111,2.8051653,1
Greece,2019,5.952157497406006,10.31938362121582,0.8908095359802246,0.6135841012001038,0.8480038046836853,-0.4804818,26.043503,105.4815,39.6424619237357,35.76385,0.144,6.6601119,0
Hungary,2019,6.000259876251221,10.392767906188965,0.9465155601501465,0.798041045665741,0.883571445941925,0.5382665,15.026365,170.1675,48.3934186398412,12.87366,0.084,5.9567003,1
Iceland,2019,7.532504558563232,10.930853843688965,0.9818245768547058,0.9594700932502747,0.6987079381942749,2.755354,24.060982,148.291120727802,52.1377060493115,19.863,0.054,4.2887034,1
India,2019,3.248769760131836,8.817933082580566,0.5607807636260986,0.8755403161048889,0.751979410648346,7.659695,71.298172,126.3095,42.666,19.863,0.236,8.053,0
Ireland,2019,7.254841327667236,11.371147155761719,0.9437263607978821,0.8924586772918701,0.37280356884002686,1.085116,16.342939,134.43075,58.1215976215141,20.09138,0.08,6.3635793,1
Israel,2019,7.331779956817627,10.600674629211426,0.9460106492042542,0.8344919085502625,0.7428677678108215,-0.4507946,12.920499,112.81225,49.5666912173238,14.93325,0.222,8.1932468,1
Italy,2019,6.4454169273376465,10.65520191192627,0.8384024500846863,0.7094788551330566,0.8655280470848083,0.4849168,37.837608,98.525,22.1925858303397,26.87814,0.18,10.850264,1
Japan,2019,5.908039093017578,10.631743431091309,0.8776509165763855,0.8064715266227722,0.6171878576278687,1.367719,52.67799,108.53875,41.1213650479192,11.33162,0.14,3.699199,0
Latvia,2019,5.969753742218018,10.336246490478516,0.9355012774467468,0.6979351043701172,0.7892274856567383,3.074521,11.564806,140.875,23.9407668132642,11.5821,0.102,2.6859934,0
Lithuania,2019,6.064097881317139,10.517995834350586,0.9175775051116943,0.7802664637565613,0.782501220703125,0.1272165,6.7358012,131.61,40.7248459410706,11.65823,0.149,3.0009866,1
Luxembourg,2019,7.40401554107666,11.648168563842773,0.9121045470237732,0.930321216583252,0.38959842920303345,1.614658,24.854612,131.986829967075,78.0171007884326,8.74265,0.153,5.5465126,1
Mexico,2019,6.431945323944092,9.890727996826172,0.8516858220100403,0.9033844470977783,0.8085376024246216,2.433758,60.211422,136.738908152729,49.5231159478194,31.42977,0.191,14.165471,1
Netherlands,2019,7.425268650054932,10.953283309936523,0.9414774775505066,0.885592520236969,0.36006811261177063,7.572058,20.440771,132.658,61.6572239633327,19.64958,0.104,3.5376904,1
New Zealand,2019,7.205174446105957,10.666336059570312,0.9388211965560913,0.9120423793792725,0.2338312268257141,0.8568264,19.30257,129.899925250187,67.5200840959097,21.90896,0.141,6.9097891,1
Norway,2019,7.442139625549316,11.06088924407959,0.9417840242385864,0.9540444612503052,0.2705717980861664,0.1284227,17.480188,116.8,59.7987006273954,6.454135,0.079,3.506012,1
Poland,2019,6.242094039916992,10.406877517700195,0.8782682418823242,0.882885754108429,0.6960573792457581,-0.3833333,7.3676858,122.55025,49.7986028419138,23.48241,0.074,3.0649037,1
Portugal,2019,6.095473289489746,10.457315444946289,0.8760825991630554,0.8823511004447937,0.9151656031608582,-1.76969,47.824013,141.4625,43.5605003837812,16.86193,0.131,3.9248607,1
Russia,2019,5.440523624420166,10.205218315124512,0.9100988507270813,0.7147660851478577,0.847705066204071,5.672521,4.8022981,119.822,43.6963839598187,7.668388,0.179,5.2631207,0
Slovakia,2019,6.243428707122803,10.397956848144531,0.9330883026123047,0.7711215615272522,0.9258466958999634,4.216668,8.7892141,132.395169012077,23.097283281603,15.15367,0.124,5.4653592,1
Slovenia,2019,6.665273666381836,10.563304901123047,0.9494022727012634,0.9454305171966553,0.7854418158531189,1.195722,11.202892,129.69,39.7150714930083,17.00648,0.056,3.8141706,1
South Africa,2019,5.034863471984863,9.432027816772461,0.8477197289466858,0.7383385300636292,0.8198236227035522,5.212743,54.462048,118.272954317614,49.5906319870362,19.863,0.277,13.382333,0
South Korea,2019,5.9028167724609375,10.661044120788574,0.7831608653068542,0.706032395362854,0.7176961302757263,-2.597193,11.27041,103.968278091012,37.6757588549017,26.56362,0.167,8.053,0
Spain,2019,6.457449436187744,10.618477821350098,0.9490134716033936,0.7779667377471924,0.7303376197814941,-1.237751,38.685894,124.71518821203,36.7785864601752,19.00051,0.209,7.7757311,1
Sweden,2019,7.398092746734619,10.881908416748047,0.9336450695991516,0.9415152072906494,0.2500879168510437,3.11126,16.366867,117.1875,51.3281754260437,9.842543,0.094,3.3264515,1
Switzerland,2019,7.694221019744873,11.136453628540039,0.948512852191925,0.9131667017936707,0.2937007546424866,-0.6182851,10.993076,110.576973557566,80.6612709030345,16.04144,0.108,4.3168111,1
Turkey,2019,4.872073650360107,10.245920181274414,0.7916561961174011,0.6310837864875793,0.7604421973228455,13.60059,58.29987,141.02425,56.1260907192075,30.7041,0.227,17.049297,0
United Kingdom,2019,7.157151222229004,10.751484870910645,0.942681074142456,0.8540395498275757,0.48509228229522705,2.081448,19.939764,116.59225,34.0828862506267,19.863,0.141,8.6336889,1
United States,2019,6.943701267242432,11.043353080749512,0.9166911244392395,0.8361390233039856,0.7067155241966248,-2.11295,9.1898708,125.207117139162,36.277444009879,6.994946,0.21,7.9034653,1
Australia,2020,7.1373677253723145,10.75986385345459,0.9365170001983643,0.9052829742431641,0.49109482765197754,-7.494398,16.244976,113.916499998235,44.6422249484244,10.82319,0.133,7.3563375,1
Austria,2020,7.213489055633545,10.851118087768555,0.924831211566925,0.9119098782539368,0.4638301730155945,-5.515243,14.341329,136.311249997867,62.6177826842198,14.55356,0.13,5.71,1
Belgium,2020,6.838760852813721,10.770537376403809,0.9035586714744568,0.7669178247451782,0.6336267590522766,-6.32533,20.218918,118.595249997122,29.4799600657363,18.04491,0.085,4.2146831,1
Brazil,2020,6.109717845916748,9.522140502929688,0.8308321237564087,0.7862350940704346,0.7287722229957581,3.211768,42.992283,104.331914523632,36.2292400768302,37.50087,0.341,19.576857,1
Canada,2020,7.024904727935791,10.729514122009277,0.930610716342926,0.8868921995162964,0.43401235342025757,-7.609435,7.5580816,137.358410941561,60.0424110070179,8.800849,0.114,9.051095,1
Chile,2020,6.1506428718566895,10.0201416015625,0.8884122967720032,0.7813835740089417,0.8118188381195068,0.9629865,32.552322,146.639750003472,17.146378832949,23.65793,0.215,11.724501,1
Colombia,2020,5.709175109863281,9.495491027832031,0.7970352172851562,0.8401861190795898,0.807964026927948,2.524621,41.220875,135.556250002036,37.3634383411604,52.47844,0.149,22.867563,0
Czech Republic,2020,6.897091388702393,10.530134201049805,0.9640536904335022,0.9064220190048218,0.8836995959281921,-1.359481,5.9468889,153.850000000481,31.8858991214926,20.28003,0.064,2.3831904,1
Denmark,2020,7.514631271362305,10.909995079040527,0.9473713636398315,0.9379318356513977,0.2138417512178421,-5.362681,18.64369,123.531308830749,71.5797588737729,11.19477,0.049,4.2792158,1
